#The data included in this document is from www.refuges.info. The data is made available under CC By-Sa 2.0
id_point;nom;type;altitude;latitude;longitude;état;nombre de place;lien
4324;Cabane du Breitschloss;cabane non gardée;381;48.83289;7.32611;;0;http://www.refuges.info/point/4324/cabane-non-gardee/Vosges-du-Nord/Cabane-du-Breitschloss/
2792;Abri de Katzenthal;cabane non gardée;216;49.02874;7.73458;;0;http://www.refuges.info/point/2792/cabane-non-gardee/Vosges-du-Nord/Abri-de-Katzenthal/
5489;Abri du Pottaschkopf;cabane non gardée;480;48.9858639846287;7.62200117111206;;0;http://www.refuges.info/point/5489/cabane-non-gardee/Vosges-du-Nord/abri-du-Pottaschkopf/
5490;Abri face au Froensbourg;cabane non gardée;351;49.038;7.7491;;0;http://www.refuges.info/point/5490/cabane-non-gardee/Vosges-du-Nord/abri-face-au-Froensbourg/
3053;Abri du Daubenschlag;cabane non gardée;400;48.7949;7.37729;;0;http://www.refuges.info/point/3053/cabane-non-gardee/Vosges-du-Nord/Abri-du-Daubenschlag/
2791;Abri du Col du Litschhof;cabane non gardée;340;49.053;7.79409;;0;http://www.refuges.info/point/2791/cabane-non-gardee/Vosges-du-Nord/Abri-du-Col-du-Litschhof/
2795;Abri du Hichtenbach;cabane non gardée;400;49.04257;7.73029;;0;http://www.refuges.info/point/2795/cabane-non-gardee/Vosges-du-Nord/Abri-du-Hichtenbach/
6621;Abri du Bastberg;cabane non gardée;326;48.81161;7.45096;;0;http://www.refuges.info/point/6621/cabane-non-gardee/Vosges-du-Nord/abri-du-Bastberg/
6707;Abri du Hirschfels;cabane non gardée;370;48.8409524033512;7.34206438064575;;0;http://www.refuges.info/point/6707/cabane-non-gardee/Vosges-du-Nord/abri-du-Hirschfels/
6836;Abri face au pylône de Heidenkopf;cabane non gardée;0;48.9240513930357;7.39145130225564;;0;http://www.refuges.info/point/6836/cabane-non-gardee/Vosges-du-Nord/Abri-face-au-pylone-de-Heidenkopf/
2394;Chalet communal de Pierre Larron;cabane non gardée;1754;45.47167;6.4806;;4;http://www.refuges.info/point/2394/cabane-non-gardee/Vanoise/Chalet-communal-de-Pierre-Larron/
5730;Cabane de Loz;cabane non gardée;1850;46.3448094510411;6.793692111969;;12;http://www.refuges.info/point/5730/cabane-non-gardee/Chablais/cabane-de-Loz/
3198;Chalet de Tré-le-Saix;cabane non gardée;1530;46.2342;6.5486;Fermée;15;http://www.refuges.info/point/3198/cabane-non-gardee/Chablais/Chalet-de-Tre-le-Saix/
3719;Abri de Chevenne;cabane non gardée;1217;46.31008;6.78604;;0;http://www.refuges.info/point/3719/cabane-non-gardee/Chablais/Abri-de-Chevenne/
6356;Chalets de Corniens;cabane non gardée;1393;46.3790306319303;6.7635440826416;;13;http://www.refuges.info/point/6356/cabane-non-gardee/Chablais/Chalets-de-Corniens/
4185;Azib Tamsoult;cabane non gardée;2250;31.0945;-7.96739;;0;http://www.refuges.info/point/4185/cabane-non-gardee/Haut-Atlas/Azib-Tamsoult/
6357;Chalet de Nordevaux;cabane non gardée;1562;46.3768841089031;6.75146341323853;;20;http://www.refuges.info/point/6357/cabane-non-gardee/Chablais/Chalet-de-Nordevaux/
4982;Les Aiguilles;cabane non gardée;1790;44.77867;6.58195;;;http://www.refuges.info/point/4982/cabane-non-gardee/Queyras/Les-Aiguilles/
4188;Azib Likemt;cabane non gardée;2000;31.10847;-7.81904;;10;http://www.refuges.info/point/4188/cabane-non-gardee/Haut-Atlas/Azib-Likemt/
6582;Abri des medes;cabane non gardée;10;43.0247452409917;6.24117851257324;;10;http://www.refuges.info/point/6582/cabane-non-gardee/Maures---Esterel/abri-des-medes/
2494;Les Adoms;cabane non gardée;980;43.8639;6.88982;;0;http://www.refuges.info/point/2494/cabane-non-gardee/Prealpes-de-Grasse/Les-Adoms/
3545;1er Borie de Chamousset;cabane non gardée;1850;44.79369;5.53293;;1;http://www.refuges.info/point/3545/cabane-non-gardee/Vercors/1er-Borie-de-Chamousset/
4858;Champ de Bouraia;cabane non gardée;1150;43.81677;7.05484;Fermée;0;http://www.refuges.info/point/4858/cabane-non-gardee/Prealpes-de-Grasse/Champ-de-Bouraia/
6063;Cabane sur pilotis  ACA du Baudillouns;cabane non gardée;1250;43.7578;6.9309;Détruite;0;http://www.refuges.info/point/6063/cabane-non-gardee/Prealpes-de-Grasse/Cabane-sur-pilotis-ACA-du-Baudillouns/
6230;Abri de la pointe de l'étoile;cabane non gardée;3;43.6864479730904;7.3063051700592;;0;http://www.refuges.info/point/6230/cabane-non-gardee/Prealpes-de-Grasse/abri-de-la-pointe-de-l-etoile/
6654;Cabane des Graus;cabane non gardée;500;43.7546758084282;7.25826546549797;;2;http://www.refuges.info/point/6654/cabane-non-gardee/Prealpes-de-Grasse/cabane-des-Graus/
6655;Abri de la Mire de l'Observatoire;cabane non gardée;700;43.7794294312275;7.29937970638275;;0;http://www.refuges.info/point/6655/cabane-non-gardee/Prealpes-de-Grasse/Abri-de-la-Mire-de-l-Observatoire/
5747;Bergerie du Touyet;cabane non gardée;1242;43.8976;6.6768;;0;http://www.refuges.info/point/5747/cabane-non-gardee/Prealpes-de-Grasse/Bergerie-du-Touyet/
5761;Abri de Saint-Jean du Désert;cabane non gardée;1250;43.9298435546921;6.72524213790894;;0;http://www.refuges.info/point/5761/cabane-non-gardee/Prealpes-de-Grasse/Abri-de-Saint-Jean-du-Desert/
2204;Bergerie des Quatre Termes;cabane non gardée;1800;43.84142;6.59851;;2;http://www.refuges.info/point/2204/cabane-non-gardee/Prealpes-de-Grasse/Bergerie-des-Quatre-Termes/
5759;Cabane de La Guinchée;cabane non gardée;1664;43.84871;6.61254;;2;http://www.refuges.info/point/5759/cabane-non-gardee/Prealpes-de-Grasse/Cabane-de-La-Guinchee/
5141;Cabane forestière de Font Giberge;cabane non gardée;1347;43.9272;6.59059;Fermée;0;http://www.refuges.info/point/5141/cabane-non-gardee/Prealpes-de-Grasse/Cabane-forestiere-de-Font-Giberge/
5590;Cabane forestière du col de Gargante;cabane non gardée;1352;42.8299143718406;1.89304260663903;Fermée;0;http://www.refuges.info/point/5590/cabane-non-gardee/Pays-de-Sault/Cabane-forestiere-du-col-de-Gargante/
4798;Cabane des Fonts du Roc;cabane non gardée;1540;42.76591;1.92403;;1;http://www.refuges.info/point/4798/cabane-non-gardee/Pays-de-Sault/Cabane-des-Fonts-du-Roc/
4382;Refuge forestier de la Grand Gaute;cabane non gardée;1390;42.75326;1.97926;;0;http://www.refuges.info/point/4382/cabane-non-gardee/Pays-de-Sault/Refuge-forestier-de-la-Grand-Gaute/
4383;Refuge forestier de Laval;cabane non gardée;1262;42.76369;1.99729;;2;http://www.refuges.info/point/4383/cabane-non-gardee/Pays-de-Sault/Refuge-forestier-de-Laval/
4809;Cabane du Maquis de Picaussel;cabane non gardée;992;42.86642;2.0419;;0;http://www.refuges.info/point/4809/cabane-non-gardee/Pays-de-Sault/Cabane-du-Maquis-de-Picaussel/
5232;Refuge forestier de Niave;cabane non gardée;1262;42.8002;1.9582;Fermée;0;http://www.refuges.info/point/5232/cabane-non-gardee/Pays-de-Sault/Refuge-forestier-de-Niave/
5591;Cabane forestière du col de Lanscise;cabane non gardée;1307;42.8313;1.9121;;0;http://www.refuges.info/point/5591/cabane-non-gardee/Pays-de-Sault/Cabane-forestiere-du-col-de-Lanscise/
5260;Maison forestière d'Entournadous;cabane non gardée;1528;42.8006;1.8672;;0;http://www.refuges.info/point/5260/cabane-non-gardee/Pays-de-Sault/Maison-forestiere-d-Entournadous/
5266;Cabane du col du Pradel;cabane non gardée;1660;42.7491;1.9402;;0;http://www.refuges.info/point/5266/cabane-non-gardee/Pays-de-Sault/Cabane-du-col-du-Pradel/
5137;Cabane du Bois Nègre;cabane non gardée;1570;42.7455;1.9644;Fermée;0;http://www.refuges.info/point/5137/cabane-non-gardee/Pays-de-Sault/Cabane-du-Bois-Negre/
5578;Refuge forestier des Artigous;cabane non gardée;1130;42.8314;1.9396;;0;http://www.refuges.info/point/5578/cabane-non-gardee/Pays-de-Sault/Refuge-forestier-des-Artigous/
4381;Refuge forestier de Font Rouge;cabane non gardée;1420;42.74527;1.95822;;0;http://www.refuges.info/point/4381/cabane-non-gardee/Pays-de-Sault/Refuge-forestier-de-Font-Rouge/
4384;Cabane de la Rauzine;cabane non gardée;1270;42.78538;1.99591;Détruite;0;http://www.refuges.info/point/4384/cabane-non-gardee/Pays-de-Sault/Cabane-de-la-Rauzine/
3701;Cabane ruinée de la forêt de Côte Chèvre;cabane non gardée;1390;44.75032;5.57134;Détruite;0;http://www.refuges.info/point/3701/cabane-non-gardee/Vercors/Cabane-ruinee-de-la-foret-de-Cote-Chevre/
5586;Cabane forestière de la Coume Campion;cabane non gardée;1290;42.8416;1.8956;;0;http://www.refuges.info/point/5586/cabane-non-gardee/Pays-de-Sault/Cabane-forestiere-de-la-Coume-Campion/
5589;Maison forestière de Calong;cabane non gardée;1000;42.871;2.092;;0;http://www.refuges.info/point/5589/cabane-non-gardee/Pays-de-Sault/Maison-forestiere-de-Calong/
3238;Refuge du Piolet;cabane non gardée;70;43.2013;5.503;;6;http://www.refuges.info/point/3238/cabane-non-gardee/Calanques/Refuge-du-Piolet/
5835;Chalet de Valbuche;cabane non gardée;1970;45.358597;6.41461;;0;http://www.refuges.info/point/5835/cabane-non-gardee/Vanoise/Chalet-de-Valbuche/
6198;Cabane de l'Ermite;cabane non gardée;1924;42.6893;2.0535;;4;http://www.refuges.info/point/6198/cabane-non-gardee/Donezan/Cabane-de-l-Ermite/
3464;Orri de Bousadus du haut;cabane non gardée;1750;42.69241;2.02886;;0;http://www.refuges.info/point/3464/cabane-non-gardee/Donezan/Orri-de-Bousadus-du-haut/
3477;Bergerie de l'Orri;cabane non gardée;1720;42.72338;1.99932;;4;http://www.refuges.info/point/3477/cabane-non-gardee/Donezan/Bergerie-de-l-Orri/
3474;Refuge forestier du Fournet;cabane non gardée;1600;42.70169;2.03036;Fermée;0;http://www.refuges.info/point/3474/cabane-non-gardee/Donezan/Refuge-forestier-du-Fournet/
6197;Cabane du Counc;cabane non gardée;1860;42.6788;2.034;;2;http://www.refuges.info/point/6197/cabane-non-gardee/Donezan/Cabane-du-Counc/
3475;Cabane du Prat de la Mire;cabane non gardée;600;42.71299;2.01862;;4;http://www.refuges.info/point/3475/cabane-non-gardee/Donezan/Cabane-du-Prat-de-la-Mire/
4328;Cabane pastorale de Jasse Grande  (Madres);cabane non gardée;1849;42.6835;2.16659;;3;http://www.refuges.info/point/4328/cabane-non-gardee/Donezan/Cabane-pastorale-de-Jasse-Grande-Madres/
3488;Bergerie du Madres;cabane non gardée;1865;42.6779;2.1828;;0;http://www.refuges.info/point/3488/cabane-non-gardee/Donezan/Bergerie-du-Madres/
3473;Refuge forestier du Laurenti;cabane non gardée;1616;42.69071;2.04268;;8;http://www.refuges.info/point/3473/cabane-non-gardee/Donezan/Refuge-forestier-du-Laurenti/
3471;Refuge pastoral de Riou Pla;cabane non gardée;1445;42.72027;2.03163;;1445;http://www.refuges.info/point/3471/cabane-non-gardee/Donezan/Refuge-pastoral-de-Riou-Pla/
3487;Refuge pastoral de Mijanès;cabane non gardée;1600;42.72883;2.01998;;0;http://www.refuges.info/point/3487/cabane-non-gardee/Donezan/Refuge-pastoral-de-Mijanes/
3479;Cabane Bousquet;cabane non gardée;1640;42.70693;2.17373;;15;http://www.refuges.info/point/3479/cabane-non-gardee/Donezan/Cabane-Bousquet/
3486;Abri de Campeilles;cabane non gardée;1705;42.68527;2.07686;;0;http://www.refuges.info/point/3486/cabane-non-gardee/Donezan/Abri-de-Campeilles/
3489;Bergerie Prat Baillat;cabane non gardée;1700;42.67272;2.09795;;0;http://www.refuges.info/point/3489/cabane-non-gardee/Donezan/Bergerie-Prat-Baillat/
5059;Cabane forestière des Escalibats;cabane non gardée;1286;42.7635;2.15762;Fermée;0;http://www.refuges.info/point/5059/cabane-non-gardee/Donezan/Cabane-forestiere-des-Escalibats/
3465;Cabane de Bousadus du bas;cabane non gardée;1674;42.69942;2.03692;;4;http://www.refuges.info/point/3465/cabane-non-gardee/Donezan/Cabane-de-Bousadus-du-bas/
5292;Bergerie du col St Martin;cabane non gardée;2460;44.83248;6.99861;Fermée;0;http://www.refuges.info/point/5292/cabane-non-gardee/Queyras/Bergerie-du-col-St-Martin/
6341;Cabane Ste Catherine;cabane non gardée;1080;44.6861919986973;6.63471758365631;;0;http://www.refuges.info/point/6341/cabane-non-gardee/Queyras/cabane-Ste-Catherine/
3541;Cabane de Coumeders (dite Refuge Rouge);cabane non gardée;1440;42.84323;1.45258;;0;http://www.refuges.info/point/3541/cabane-non-gardee/Sabarthes/Cabane-de-Coumeders-dite-Refuge-Rouge/
6480;Abri forestier de Nagot;cabane non gardée;1320;42.76222;1.51269;;2;http://www.refuges.info/point/6480/cabane-non-gardee/Sabarthes/abri-forestier-de-Nagot/
4390;Cabane des Gardes de Traucadou;cabane non gardée;1350;42.89902;1.57442;;4;http://www.refuges.info/point/4390/cabane-non-gardee/Sabarthes/Cabane-des-Gardes-de-Traucadou/
3462;Cabane de Ventefarine;cabane non gardée;1000;42.8438;1.56833;;0;http://www.refuges.info/point/3462/cabane-non-gardee/Sabarthes/Cabane-de-Ventefarine/
421;Grange de St Roman;cabane non gardée;1692;44.77721;5.47036;;40;http://www.refuges.info/point/421/cabane-non-gardee/Vercors/Grange-de-St-Roman/
5787;Cabane Henry Tartie dit L'Aynat (Carmilles);cabane non gardée;1330;42.8595255751478;1.6759917140007;;4;http://www.refuges.info/point/5787/cabane-non-gardee/Sabarthes/Cabane-Henry-Tartie-dit-L-Aynat-Carmilles/
3540;Cabane d'Embanels;cabane non gardée;1180;42.8392;1.46338;;4;http://www.refuges.info/point/3540/cabane-non-gardee/Sabarthes/Cabane-d-Embanels/
5764;Cabane forestière de Prunadière;cabane non gardée;1615;42.7216687559682;1.46418571472168;;4;http://www.refuges.info/point/5764/cabane-non-gardee/Sabarthes/Cabane-forestiere-de-Prunadiere/
5155;Abri pastoral de la Serrette;cabane non gardée;1495;42.8043;1.53882;;0;http://www.refuges.info/point/5155/cabane-non-gardee/Sabarthes/Abri-pastoral-de-la-Serrette/
5528;Cabane de Llassies;cabane non gardée;2425;42.6594917999048;1.54600650072098;;4;http://www.refuges.info/point/5528/cabane-non-gardee/Sabarthes/Cabane-de-Llassies/
5406;Cabane de Brouquenat d'En Haut;cabane non gardée;1590;42.69786;1.57529;;4;http://www.refuges.info/point/5406/cabane-non-gardee/Sabarthes/Cabane-de-Brouquenat-d-En-Haut/
5402;Cabane d'Auruzan;cabane non gardée;1620;42.71237;1.55169;;2;http://www.refuges.info/point/5402/cabane-non-gardee/Sabarthes/Cabane-d-Auruzan/
5676;Orri du bizou;cabane non gardée;930;42.8339016848074;1.53237819671631;;0;http://www.refuges.info/point/5676/cabane-non-gardee/Sabarthes/Orri-du-bizou/
5643;Cabane pastorale de Rat;cabane non gardée;2313;42.6174795712644;1.46684110164642;;1;http://www.refuges.info/point/5643/cabane-non-gardee/Sabarthes/Cabane-pastorale-de-Rat/
3463;Cabane de l'étang d'Artats;cabane non gardée;1695;42.8177;1.508;;2;http://www.refuges.info/point/3463/cabane-non-gardee/Sabarthes/Cabane-de-l-etang-d-Artats/
5407;Cabane de Peyregrand;cabane non gardée;1931;42.67117;1.57032;;4;http://www.refuges.info/point/5407/cabane-non-gardee/Sabarthes/Cabane-de-Peyregrand/
5889;Cabane au-dessus de Caseblanche;cabane non gardée;1960;45.3143400677137;6.47521197795868;;0;http://www.refuges.info/point/5889/cabane-non-gardee/Vanoise/Cabane-au-dessus-de-Caseblanche/
3231;Ancien départ Catex;cabane non gardée;1670;45.46103;6.4887;;0;http://www.refuges.info/point/3231/cabane-non-gardee/Vanoise/Ancien-depart-Catex/
5002;Cabane du Cap Long;cabane non gardée;1492;42.73814;1.57618;Fermée;0;http://www.refuges.info/point/5002/cabane-non-gardee/Sabarthes/Cabane-du-Cap-Long/
6603;Cabane du Pla de Tabe;cabane non gardée;1581;42.83895;1.69906;;2;http://www.refuges.info/point/6603/cabane-non-gardee/Sabarthes/Cabane-du-Pla-de-Tabe/
6036;Cabane de la Lauzate (ou du Mt Fourcat);cabane non gardée;1883;42.85794;1.70865;Fermée;0;http://www.refuges.info/point/6036/cabane-non-gardee/Sabarthes/Cabane-de-la-Lauzate-ou-du-Mt-Fourcat/
3493;Cabane de Pratmau;cabane non gardée;1560;42.82891;1.80176;;10;http://www.refuges.info/point/3493/cabane-non-gardee/Pays-d-Olmes/Cabane-de-Pratmau/
5477;Maison forestière de l'Orri;cabane non gardée;1385;42.8589082096062;1.77197456359863;;3;http://www.refuges.info/point/5477/cabane-non-gardee/Pays-d-Olmes/Maison-forestiere-de-l-Orri/
5235;Orri d'Esclas;cabane non gardée;740;42.957490392416;1.80313110351562;;0;http://www.refuges.info/point/5235/cabane-non-gardee/Pays-d-Olmes/Orri-d-Esclas/
5493;Cabane de Calautiès;cabane non gardée;435;42.9834632523798;1.79670453071594;;3;http://www.refuges.info/point/5493/cabane-non-gardee/Pays-d-Olmes/Cabane-de-Calauties/
3492;Ancienne cabane de Pratmau;cabane non gardée;1552;42.82849;1.80229;;2;http://www.refuges.info/point/3492/cabane-non-gardee/Pays-d-Olmes/Ancienne-cabane-de-Pratmau/
5236;Orri du Pas de Mouillet;cabane non gardée;720;42.9547;1.798;;0;http://www.refuges.info/point/5236/cabane-non-gardee/Pays-d-Olmes/Orri-du-Pas-de-Mouillet/
6262;Cabane du Solà;cabane non gardée;2225;42.5969;1.9073;;6;http://www.refuges.info/point/6262/cabane-non-gardee/Cerdagne/Cabane-du-Sola/
2300;Ermitage d'Esparron;cabane non gardée;1141;44.7751;5.60594;;0;http://www.refuges.info/point/2300/cabane-non-gardee/Vercors/Ermitage-d-Esparron/
199;Chalet des Bachals;cabane non gardée;1617;45.46926;6.47222;;6;http://www.refuges.info/point/199/cabane-non-gardee/Vanoise/Chalet-des-Bachals/
4978;Cabane forestière du Bois-Durat;cabane non gardée;1585;44.7072487178705;6.64063453674316;;0;http://www.refuges.info/point/4978/cabane-non-gardee/Queyras/Cabane-forestiere-du-Bois-Durat/
1293;Cabane des Chalances;cabane non gardée;1900;44.6162;6.7419;;0;http://www.refuges.info/point/1293/cabane-non-gardee/Queyras/Cabane-des-Chalances/
3376;Chalet du Mélèze;cabane non gardée;1620;45.34878;6.3442;;8;http://www.refuges.info/point/3376/cabane-non-gardee/Vanoise/Chalet-du-Meleze/
4590;Ancien poste optique de la Tête de Girardin;cabane non gardée;2860;44.60951;6.8333;;0;http://www.refuges.info/point/4590/cabane-non-gardee/Queyras/Ancien-poste-optique-de-la-Tete-de-Girardin/
5173;Abri du Rec de la Llosa;cabane non gardée;2270;42.59655;1.98928;;0;http://www.refuges.info/point/5173/cabane-non-gardee/Cerdagne/Abri-du-Rec-de-la-Llosa/
5428;Cabana dels Esparvers;cabane non gardée;2060;42.48523;1.7031;;0;http://www.refuges.info/point/5428/cabane-non-gardee/Cerdagne/Cabana-dels-Esparvers/
3184;Le Clot Henry;cabane non gardée;2090;44.73008;6.81911;;4;http://www.refuges.info/point/3184/cabane-non-gardee/Queyras/Le-Clot-Henry/
4401;Cabane de l'étang de la Pradella;cabane non gardée;1960;42.5453;2.0076;;4;http://www.refuges.info/point/4401/cabane-non-gardee/Cerdagne/Cabane-de-l-etang-de-la-Pradella/
4402;Refuge des Fornels;cabane non gardée;1873;42.51778;2.04667;Fermée;0;http://www.refuges.info/point/4402/cabane-non-gardee/Cerdagne/Refuge-des-Fornels/
4393;Cabane d'Envalls;cabane non gardée;1590;42.51602;1.9562;;1;http://www.refuges.info/point/4393/cabane-non-gardee/Cerdagne/Cabane-d-Envalls/
4395;Abri de Nescale;cabane non gardée;1825;42.511;1.95;;3;http://www.refuges.info/point/4395/cabane-non-gardee/Cerdagne/Abri-de-Nescale/
4406;Abri Llobins;cabane non gardée;1996;42.5158;2.0122;;2;http://www.refuges.info/point/4406/cabane-non-gardee/Cerdagne/Abri-Llobins/
3523;Abri de Coll Roig;cabane non gardée;2435;42.54495;1.93026;;2;http://www.refuges.info/point/3523/cabane-non-gardee/Cerdagne/Abri-de-Coll-Roig/
3522;Abri de l'Estagny Llong;cabane non gardée;2190;42.56665;1.96852;Détruite;0;http://www.refuges.info/point/3522/cabane-non-gardee/Cerdagne/Abri-de-l-Estagny-Llong/
6288;Refuge du Lanoux (Maison des Ingénieurs);cabane non gardée;2130;42.574;1.8997;;12;http://www.refuges.info/point/6288/cabane-non-gardee/Cerdagne/Refuge-du-Lanoux-Maison-des-Ingenieurs/
3518;Cabane de Rouzet;cabane non gardée;2260;42.5972;1.9197;;0;http://www.refuges.info/point/3518/cabane-non-gardee/Cerdagne/Cabane-de-Rouzet/
6362;Barraca dels Pastors;cabane non gardée;2245;42.4338583172917;2.13171780109406;;0;http://www.refuges.info/point/6362/cabane-non-gardee/Cerdagne/Barraca-dels-Pastors/
6721;Abri du col du calvaire;cabane non gardée;1850;42.5113457530686;2.05122368684897;;0;http://www.refuges.info/point/6721/cabane-non-gardee/Cerdagne/abri-du-col-du-calvaire/
6261;Cabane de Campcardos;cabane non gardée;1950;42.5089;1.7837;;4;http://www.refuges.info/point/6261/cabane-non-gardee/Cerdagne/Cabane-de-Campcardos/
